customer_id,age,income,tenure_months,orders,avg_order_value,discount_pct,support_tickets,web_sessions,email_open_rate,days_since_purchase,rating,channel,category,sentiment,feedback_theme,feedback,revenue,churn,priority_score,recommended_action
11954,36,22532.0,22,8,23.89,4.67,2,7,0.765,160,2.7,Mobile,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,191.11,0,0.5443611111111111,Cross-sell
12823,32,86958.0,33,11,137.4,9.51,2,14,0.518,158,3.9,Store,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,1511.44,0,0.5443166666666668,Cross-sell
13504,56,90734.0,41,9,85.07,2.66,1,11,0.573,167,3.4,Mobile,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,765.6,0,0.544288888888889,Cross-sell
15842,22,72923.0,15,7,50.1,25.18,2,10,0.448,123,2.2,Store,Beauty,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,350.68,0,0.5442888888888889,Cross-sell
12468,28,71032.0,48,3,82.84,3.72,1,5,0.301,156,4.2,Web,Electronics,Positive,Features,The customer discussed missing features and requested improvements.,248.51,1,0.5442444444444445,Engagement reminder
10649,22,33986.0,35,7,60.05,5.72,1,11,0.538,179,4.3,Web,Apparel,Positive,Features,The customer discussed missing features and requested improvements.,420.38,1,0.5442055555555556,Cross-sell
15597,20,63528.0,3,6,134.4,1.46,2,10,0.391,160,4.7,Mobile,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,806.4,0,0.5441611111111111,Cross-sell
12080,27,45911.0,58,9,104.88,27.37,0,8,0.385,149,2.6,Store,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,943.92,0,0.5441111111111111,Cross-sell
11266,42,74453.0,54,9,122.42,3.05,2,12,0.496,139,2.9,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,1101.75,1,0.5439944444444444,Cross-sell
12433,19,29866.0,65,9,141.45,7.63,2,9,0.915,175,2.8,Web,Electronics,Neutral,Features,The customer discussed missing features and requested improvements.,1273.04,0,0.5439444444444445,Cross-sell
17053,55,49232.0,35,6,121.99,9.06,1,12,0.247,124,2.6,Mobile,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,731.92,0,0.5439333333333334,Cross-sell
13048,35,79863.0,3,7,66.22,18.48,1,9,0.497,160,3.4,Web,Home,Neutral,Features,The customer discussed missing features and requested improvements.,463.51,0,0.5439333333333334,Cross-sell
10263,29,91679.0,53,4,85.48,22.02,3,10,0.488,146,4.1,Store,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,341.92,0,0.5439277777777779,Engagement reminder
11867,29,48930.0,44,2,135.65,18.3,1,8,0.254,128,2.8,Web,Beauty,Neutral,Product Quality,The customer raised concerns about product quality and durability.,271.3,0,0.5439222222222222,Engagement reminder
12589,37,69215.0,60,7,88.86,7.02,3,11,0.741,162,3.7,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,622.05,0,0.5438833333333334,Cross-sell
13836,50,38562.0,41,8,79.26,14.65,3,14,0.61,162,4.4,Email,Home,Positive,Availability,The customer mentioned stock availability and product access.,634.1,0,0.5438333333333334,Cross-sell
10901,60,38783.0,61,8,89.53,21.98,1,14,0.501,162,3.5,Mobile,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,716.21,1,0.5438277777777778,Cross-sell
12504,59,112446.0,48,3,64.16,39.23,2,11,0.413,150,4.0,Email,Home,Neutral,Features,The customer discussed missing features and requested improvements.,192.49,0,0.543788888888889,Engagement reminder
16130,21,64100.0,27,6,69.03,29.01,0,16,0.518,176,3.5,Web,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,414.19,1,0.5437611111111111,Cross-sell
14660,44,80908.0,58,4,82.8,19.16,3,11,0.573,162,4.6,Store,Beauty,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,331.21,0,0.5437333333333334,Engagement reminder
15278,60,67196.0,66,7,95.39,28.92,1,11,0.446,157,3.5,Email,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,667.73,0,0.5437166666666667,Cross-sell
12782,51,84971.0,48,12,84.0,14.54,3,4,0.503,127,2.9,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,1007.98,0,0.5437055555555556,Cross-sell
11137,42,78332.0,49,6,35.79,24.32,2,6,0.653,153,2.9,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,214.72,1,0.5437055555555556,Cross-sell
17471,37,71211.0,54,5,86.75,9.84,1,9,0.501,167,3.8,Web,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,433.73,1,0.543688888888889,Engagement reminder
16416,48,86233.0,70,9,150.87,17.4,0,11,0.324,172,4.3,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,1357.84,0,0.5436722222222222,Cross-sell
12748,64,47373.0,49,9,108.98,11.2,2,5,0.758,159,2.7,Mobile,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,980.86,0,0.5435388888888888,Cross-sell
15500,58,82774.0,58,6,41.74,35.15,2,8,0.27,137,4.0,Web,Beauty,Positive,Returns,"The customer asked about returns, refunds, or the return process.",250.42,0,0.5435,Cross-sell
14135,52,59548.0,36,4,83.92,2.47,2,9,0.427,141,3.4,Store,Electronics,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",335.67,0,0.5434888888888889,Engagement reminder
12821,65,40942.0,29,7,92.59,9.4,2,12,0.559,163,4.0,Store,Beauty,Positive,Features,The customer discussed missing features and requested improvements.,648.13,0,0.5434777777777778,Cross-sell
11201,51,70107.0,18,4,64.88,29.4,3,6,0.555,167,5.0,Mobile,Apparel,Positive,Features,The customer discussed missing features and requested improvements.,259.52,0,0.5434444444444445,Engagement reminder
15931,24,56171.0,36,6,71.67,5.89,3,12,0.328,128,3.9,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,430.02,0,0.5434277777777777,Cross-sell
17882,53,30268.0,54,3,118.48,3.84,1,9,0.701,168,2.8,Email,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,355.44,0,0.5434111111111112,Engagement reminder
14266,24,43395.0,49,7,52.42,1.77,1,8,0.601,159,2.8,Email,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,366.96,0,0.5434111111111112,Cross-sell
10246,55,78635.0,57,6,106.75,3.0,2,10,0.724,166,3.3,Email,Apparel,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",640.49,0,0.5433944444444445,Cross-sell
10983,32,70481.0,69,9,144.63,3.06,1,8,0.44,158,3.6,Mobile,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,1301.71,0,0.5433888888888889,Cross-sell
14434,32,93806.0,70,4,98.6,31.77,1,13,0.313,155,4.1,Web,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,394.39,1,0.5433722222222224,Engagement reminder
17753,59,40332.0,17,6,56.13,24.49,3,11,0.495,116,2.3,Store,Sports,Negative,Price,The customer said the price was high and asked for a better offer.,336.75,0,0.5433611111111112,Cross-sell
14241,24,73366.0,19,5,129.18,24.74,1,15,0.543,174,4.0,Mobile,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,645.91,1,0.5433444444444445,Engagement reminder
11972,53,45211.0,30,4,116.24,30.48,2,7,0.509,150,3.5,Email,Beauty,Neutral,Support,The customer described a slow or unsatisfactory support experience.,464.97,1,0.5433388888888889,Engagement reminder
15526,67,43815.0,11,5,66.81,10.79,1,11,0.535,180,4.4,Mobile,Apparel,Positive,Returns,"The customer asked about returns, refunds, or the return process.",334.06,0,0.5432777777777777,Engagement reminder
17721,51,71000.0,49,6,67.51,2.85,1,10,0.261,130,2.9,Mobile,Home,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,405.07,0,0.5432166666666667,Cross-sell
12715,22,67686.0,61,4,117.8,16.82,2,7,0.718,162,3.1,Store,Sports,Neutral,Features,The customer discussed missing features and requested improvements.,471.2,1,0.5432055555555556,Engagement reminder
11818,57,77112.0,40,10,83.19,33.82,0,11,0.343,160,3.5,Web,Beauty,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,831.94,1,0.5432055555555556,Cross-sell
13034,68,80407.0,19,4,84.18,0.12,3,11,0.369,140,4.4,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,336.7,0,0.5431444444444444,Engagement reminder
12936,67,79156.0,45,4,59.43,38.86,3,7,0.876,162,3.0,Store,Apparel,Neutral,Features,The customer discussed missing features and requested improvements.,237.72,1,0.5431333333333334,Engagement reminder
15429,41,52903.0,67,8,29.43,21.5,3,10,0.375,127,3.6,Web,Home,Neutral,Availability,The customer mentioned stock availability and product access.,235.43,0,0.5430555555555556,Cross-sell
15759,60,56966.0,11,4,90.3,29.49,1,11,0.73,162,2.3,Web,Beauty,Negative,Availability,The customer mentioned stock availability and product access.,361.22,0,0.5430277777777779,Engagement reminder
17061,37,78190.0,53,7,74.17,5.82,0,14,0.555,179,3.5,Email,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,519.21,0,0.5430277777777778,Cross-sell
10888,35,85299.0,44,6,83.83,39.27,1,9,0.33,153,3.9,Store,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,502.98,0,0.5430277777777778,Cross-sell
15750,66,59153.0,2,9,82.26,29.97,0,11,0.419,160,3.1,Mobile,Electronics,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,740.37,0,0.5430055555555556,Cross-sell
10459,44,39303.0,8,9,84.96,10.23,4,11,0.301,123,4.5,Web,Apparel,Positive,Product Quality,The customer raised concerns about product quality and durability.,764.6,0,0.5429944444444446,Cross-sell
15775,22,52195.0,59,9,92.1,10.85,3,12,0.592,160,4.4,Mobile,Sports,Positive,Availability,The customer mentioned stock availability and product access.,828.93,0,0.5429888888888889,Cross-sell
11233,30,54078.0,16,3,99.94,1.46,3,15,0.42,131,3.6,Email,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,299.81,0,0.5429444444444445,Engagement reminder
14441,19,74044.0,28,4,52.45,6.51,1,6,0.582,152,2.5,Mobile,Apparel,Neutral,Product Quality,The customer raised concerns about product quality and durability.,209.78,1,0.5429055555555555,Engagement reminder
12391,58,97980.0,44,5,63.25,1.92,1,10,0.317,118,1.9,Store,Apparel,Negative,Support,The customer described a slow or unsatisfactory support experience.,316.25,1,0.54285,Engagement reminder
12728,45,49952.0,13,7,66.54,16.9,1,15,0.514,161,3.4,Mobile,Beauty,Neutral,Features,The customer discussed missing features and requested improvements.,465.77,0,0.5427555555555557,Cross-sell
17585,59,42287.0,65,4,114.21,2.37,1,7,0.378,169,4.6,Web,Electronics,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,456.82,0,0.5427333333333334,Engagement reminder
15630,60,74359.0,70,9,90.98,37.12,0,11,0.628,177,3.0,Mobile,Electronics,Neutral,Support,The customer described a slow or unsatisfactory support experience.,818.86,1,0.5427333333333333,Cross-sell
11945,60,74417.0,9,5,132.49,39.11,3,9,0.683,163,4.1,Store,Apparel,Positive,Availability,The customer mentioned stock availability and product access.,662.45,0,0.5427055555555556,Engagement reminder
12939,32,58327.0,66,5,94.5,24.27,0,7,0.699,180,2.8,Store,Apparel,Neutral,Delivery,The customer mentioned delayed delivery and tracking concerns.,472.5,0,0.5427000000000001,Engagement reminder
13067,52,77265.0,28,2,66.13,8.62,2,10,0.736,160,2.9,Mobile,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,132.26,1,0.5426611111111111,Engagement reminder
16912,33,80748.0,7,4,36.04,35.23,2,12,0.539,176,4.9,Email,Electronics,Positive,Availability,The customer mentioned stock availability and product access.,144.18,0,0.5426166666666666,Engagement reminder
11845,22,56691.0,4,7,84.17,37.8,1,11,0.412,172,4.6,Email,Home,Positive,Availability,The customer mentioned stock availability and product access.,589.19,1,0.5426000000000001,Cross-sell
11226,43,68334.0,28,8,94.2,14.92,1,9,0.67,180,3.7,Email,Apparel,Neutral,Availability,The customer mentioned stock availability and product access.,753.56,0,0.5425277777777778,Cross-sell
16109,35,57322.0,28,10,97.94,23.89,0,4,0.668,167,2.2,Web,Beauty,Negative,Delivery,The customer mentioned delayed delivery and tracking concerns.,979.42,0,0.5425111111111112,Cross-sell
13581,65,64817.0,21,2,92.93,13.36,5,5,0.425,113,4.0,Store,Apparel,Positive,Price,The customer said the price was high and asked for a better offer.,185.86,1,0.5425,Engagement reminder
10984,39,68310.0,32,7,77.7,36.57,2,7,0.72,150,2.4,Email,Beauty,Negative,Product Quality,The customer raised concerns about product quality and durability.,543.92,0,0.5423888888888889,Cross-sell
15860,53,86596.0,33,6,77.12,2.44,0,13,0.502,179,3.8,Email,Electronics,Neutral,Availability,The customer mentioned stock availability and product access.,462.72,0,0.5423777777777778,Cross-sell
15872,45,55206.0,9,6,124.66,9.05,4,11,0.918,158,3.3,Mobile,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,747.95,1,0.5423722222222223,Cross-sell
11142,59,35355.0,22,4,129.01,24.24,1,6,0.593,173,3.7,Store,Sports,Neutral,Support,The customer described a slow or unsatisfactory support experience.,516.03,0,0.5423722222222223,Engagement reminder
17242,51,104751.0,49,2,124.35,5.93,2,17,0.323,148,4.4,Mobile,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,248.69,0,0.5423444444444445,Engagement reminder
17951,66,75543.0,34,10,117.4,14.19,1,10,0.433,167,4.2,Mobile,Sports,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,1173.99,0,0.542288888888889,Cross-sell
13507,33,26349.0,70,3,59.74,25.25,2,12,0.695,173,3.9,Web,Sports,Neutral,Price,The customer said the price was high and asked for a better offer.,179.21,0,0.5422500000000001,Engagement reminder
11227,19,64241.0,3,4,83.61,6.13,2,10,0.653,154,3.0,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,334.46,0,0.5421777777777778,Engagement reminder
13197,42,74264.0,59,4,138.07,19.09,1,15,0.519,173,4.1,Mobile,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,552.28,1,0.5421722222222224,Engagement reminder
15655,34,92601.0,59,8,87.09,37.34,1,12,0.549,174,4.0,Web,Beauty,Positive,Product Quality,The customer raised concerns about product quality and durability.,696.7,1,0.5421444444444444,Cross-sell
17035,67,112068.0,56,9,106.28,39.56,3,11,0.574,158,4.4,Web,Sports,Positive,Product Quality,The customer raised concerns about product quality and durability.,956.55,0,0.5421444444444444,Cross-sell
10135,29,66956.0,3,9,87.56,34.85,3,12,0.572,146,3.7,Mobile,Electronics,Neutral,Product Quality,The customer raised concerns about product quality and durability.,788.05,0,0.5421277777777778,Cross-sell
16493,51,18000.0,36,10,124.62,8.65,5,7,0.811,156,4.5,Email,Apparel,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,1246.19,0,0.5421055555555556,Cross-sell
16946,46,61377.0,54,11,102.33,38.86,2,10,0.63,162,3.6,Store,Sports,Neutral,Returns,"The customer asked about returns, refunds, or the return process.",1125.59,0,0.5420555555555556,Cross-sell
12868,63,87969.0,21,5,57.99,3.7,3,6,0.805,172,4.0,Mobile,Electronics,Neutral,Price,The customer said the price was high and asked for a better offer.,289.94,1,0.5420555555555555,Engagement reminder
16451,46,29751.0,69,6,76.16,6.24,3,14,0.78,163,3.6,Mobile,Home,Neutral,Price,The customer said the price was high and asked for a better offer.,456.93,1,0.5420555555555555,Cross-sell
10353,59,85672.0,60,4,99.09,4.37,2,7,0.39,164,5.0,Web,Home,Positive,Product Quality,The customer raised concerns about product quality and durability.,396.36,0,0.542,Engagement reminder
11848,37,49469.0,49,6,110.9,6.37,3,12,0.781,158,3.3,Store,Beauty,Neutral,Price,The customer said the price was high and asked for a better offer.,665.4,1,0.5419944444444444,Cross-sell
14456,18,79942.0,72,8,157.04,23.53,2,7,0.613,152,3.1,Mobile,Sports,Neutral,Availability,The customer mentioned stock availability and product access.,1256.34,0,0.5419833333333334,Cross-sell
12217,34,96205.0,48,6,79.15,6.54,2,6,0.495,165,4.5,Mobile,Home,Positive,Delivery,The customer mentioned delayed delivery and tracking concerns.,474.88,1,0.5419722222222223,Cross-sell
13121,53,59298.0,9,4,107.91,39.67,1,14,0.595,173,3.7,Email,Home,Neutral,Product Quality,The customer raised concerns about product quality and durability.,431.62,0,0.5419722222222223,Engagement reminder
